Customer Name,Cloud Account Number,Product Name,Usage Type,Price Book,Seller Cost (USD),Customer Cost (USD),Margin (USD),Usage Quantity
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Location Service","EUC1-ResourceList","AWS Price Book",0,0,0,7
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Location Service","APS2-ResourceList","AWS Price Book",0,0,0,9
"Sourcing SPA (Andres Yelpi)","018185109271","AWS Glue","USE1-Catalog-Request","AWS Price Book",0,0,0,5
"Sourcing SPA (Andres Yelpi)","018185109271","AWS Glue","EUW3-Catalog-Request","AWS Price Book",0,0,0,5
"Sourcing SPA (Andres Yelpi)","018185109271","AWS Glue","USE2-Catalog-Request","AWS Price Book",0,0,0,6
"Sourcing SPA (Andres Yelpi)","018185109271","AWS Glue","EUN1-Catalog-Request","AWS Price Book",0,0,0,6
"Sourcing SPA (Andres Yelpi)","435812277030","AWS Config","ConfigurationItemRecorded","AWS Price Book",0.09603,0.099,0.0029700000000000004,33
"Sourcing SPA (Andres Yelpi)","303559958125","AWS Lambda","Lambda-GB-Second","AWS Price Book",0,0,0,0.807125
"Sourcing SPA (Andres Yelpi)","018185109271","AWS Key Management Service","ap-south-1-KMS-Requests","AWS Price Book",0,0,0,3
"Sourcing SPA (Andres Yelpi)","018185109271","AWS Key Management Service","sa-east-1-KMS-Requests","AWS Price Book",0,0,0,3
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Simple Queue Service","SAE1-Requests-Tier1","AWS Price Book",0,0,0,3
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Simple Notification Service","APN3-Requests-Tier1","AWS Price Book",0,0,0,3
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Simple Notification Service","EUW2-Requests-Tier1","AWS Price Book",0,0,0,3
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Simple Notification Service","SAE1-Requests-Tier1","AWS Price Book",0,0,0,2
"Sourcing SPA (Andres Yelpi)","303559958125","Amazon Simple Notification Service","DeliveryAttempts-LAMBDA","AWS Price Book",0,0,0,4
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Simple Notification Service","APN2-Requests-Tier1","AWS Price Book",0,0,0,3
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Simple Notification Service","APS2-Requests-Tier1","AWS Price Book",0,0,0,3
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Simple Notification Service","USW1-Requests-Tier1","AWS Price Book",0,0,0,2
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Simple Notification Service","USE2-Requests-Tier1","AWS Price Book",0,0,0,3
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Simple Notification Service","EUN1-Requests-Tier1","AWS Price Book",0,0,0,2
"Sourcing SPA (Andres Yelpi)","018185109271","AWS Secrets Manager","EUW2-AWSSecretsManagerAPIRequest","AWS Price Book",0.000014550000000000001,0.000015000000000000002,0.0000004500000000000008,3
"Sourcing SPA (Andres Yelpi)","018185109271","AWS Secrets Manager","APN3-AWSSecretsManagerAPIRequest","AWS Price Book",0.000014550000000000001,0.000015000000000000002,0.0000004500000000000008,3
"Sourcing SPA (Andres Yelpi)","018185109271","AWS Secrets Manager","USE2-AWSSecretsManagerAPIRequest","AWS Price Book",0.000014550000000000001,0.000015000000000000002,0.0000004500000000000008,3
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Elastic Compute Cloud","USE1-APN2-AWS-Out-Bytes","AWS Price Book",0.00000000635932,0.000000006556,0.00000000019667999999999978,0.0000003278
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-EUN1-AWS-Out-Bytes","AWS Price Book",0.00000000874552,0.000000009016,0.00000000027047999999999926,0.0000004508
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-EUN1-AWS-Out-Bytes","AWS Price Book",0.0000015834474000000002,0.00000163242,0.00000004897259999999979,0.000081621
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Elastic Compute Cloud","USE1-EUN1-AWS-Out-Bytes","AWS Price Book",0.000000047337940000000004,0.000000048802,0.0000000014640599999999984,0.0000024401
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Elastic Compute Cloud","USE1-PHX1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-PHX1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000013708
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Elastic Compute Cloud","USE1-PHX1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000016466
"Sourcing SPA (Andres Yelpi)","435812277030","Amazon Elastic Compute Cloud","USE1-LAS1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000003427
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-PER1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","435812277030","Amazon Elastic Compute Cloud","USE1-PER1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000003427
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-PER1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000013708
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Elastic Compute Cloud","USE1-PER1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Elastic Compute Cloud","USE1-EU-AWS-Out-Bytes","AWS Price Book",0.00000005087844,0.000000052452000000000005,0.0000000015735600000000034,0.0000026226
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-APS4-AWS-Out-Bytes","AWS Price Book",0.000000012804,0.0000000132,0.0000000003960000000000007,0.0000006556
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Elastic Compute Cloud","USE1-APS4-AWS-Out-Bytes","AWS Price Book",0.00000004656,0.000000048,0.0000000014399999999999983,0.0000023991
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Elastic Compute Cloud","USE1-APS4-AWS-Out-Bytes","AWS Price Book",0.000000006402,0.0000000066,0.00000000019800000000000035,0.0000003278
"Sourcing SPA (Andres Yelpi)","435812277030","Amazon Elastic Compute Cloud","USE1-APS4-AWS-Out-Bytes","AWS Price Book",0.000000004559,0.0000000047,0.00000000014100000000000024,0.0000002385
"Sourcing SPA (Andres Yelpi)","536079618115","Amazon Elastic Compute Cloud","USE1-APS9-AWS-Out-Bytes","AWS Price Book",0.000010050558,0.000010361399999999997,0.000000310841999999997,0.0001295145
"Sourcing SPA (Andres Yelpi)","303559958125","Amazon Elastic Compute Cloud","USE1-APS9-AWS-Out-Bytes","AWS Price Book",0.000019167782000000004,0.0000197606,0.0000005928179999999946,0.0002470092
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-APS9-AWS-Out-Bytes","AWS Price Book",0.00003277048,0.000033784,0.000001013520000000001,0.0004223009
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Elastic Compute Cloud","USE1-SAE1-AWS-Out-Bytes","AWS Price Book",0.00000000635932,0.000000006556,0.00000000019667999999999978,0.0000003278
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Elastic Compute Cloud","USE1-SAE1-AWS-Out-Bytes","AWS Price Book",0.00000005087844,0.000000052452000000000005,0.0000000015735600000000034,0.0000026226
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-AFS1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","435812277030","Amazon Elastic Compute Cloud","USE1-USW1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000057873
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Elastic Compute Cloud","USE1-USW1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000623689
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-USW1-AWS-In-Bytes","AWS Price Book",0,0,0,0.000005615
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-USW1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000100927
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Elastic Compute Cloud","USE1-USW1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000037253
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-AKL1-AWS-Out-Bytes","AWS Price Book",0.000000006402,0.0000000066,0.00000000019800000000000035,0.0000003278
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-SAE1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000013708
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Elastic Compute Cloud","USE1-SAE1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000001714
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Elastic Compute Cloud","USE1-SAE1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-LAX1-AWS-Out-Bytes","AWS Price Book",0.000000012804,0.0000000132,0.0000000003960000000000007,0.0000006556
"Sourcing SPA (Andres Yelpi)","435812277030","Amazon Elastic Compute Cloud","USE1-LAX1-AWS-Out-Bytes","AWS Price Book",0.000000003201,0.0000000033,0.00000000009900000000000018,0.0000001639
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Elastic Compute Cloud","USE1-LAX1-AWS-Out-Bytes","AWS Price Book",0.00000005092500000000001,0.00000005250000000000001,0.0000000015749999999999992,0.0000026226
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-LAX1-AWS-Out-Bytes","AWS Price Book",0.000000006402,0.0000000066,0.00000000019800000000000035,0.0000003278
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Relational Database Service","USE1-EU-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000021234
"Sourcing SPA (Andres Yelpi)","536079618115","Amazon Elastic Compute Cloud","USE1-APN1-AWS-Out-Bytes","AWS Price Book",0.00000143674072,0.000001481176,0.000000044435280000000024,0.0000740588
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Elastic Compute Cloud","USE1-APN1-AWS-Out-Bytes","AWS Price Book",0.00000000635932,0.000000006556,0.00000000019667999999999978,0.0000003278
"Sourcing SPA (Andres Yelpi)","303559958125","Elastic Load Balancing","USE1-APN1-AWS-Out-Bytes","AWS Price Book",0.0000000028906,0.00000000298,0.00000000008940000000000013,0.000000149
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-APS4-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","435812277030","Amazon Elastic Compute Cloud","USE1-APS4-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000007339
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-LAS1-AWS-Out-Bytes","AWS Price Book",0.000000012804,0.0000000132,0.0000000003960000000000007,0.0000006556
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Elastic Compute Cloud","USE1-LAS1-AWS-Out-Bytes","AWS Price Book",0.000000006402,0.0000000066,0.00000000019800000000000035,0.0000003278
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-LAS1-AWS-Out-Bytes","AWS Price Book",0.000000006402,0.0000000066,0.00000000019800000000000035,0.0000003278
"Sourcing SPA (Andres Yelpi)","435812277030","Amazon Elastic Compute Cloud","USE1-LAS1-AWS-Out-Bytes","AWS Price Book",0.000000003201,0.0000000033,0.00000000009900000000000018,0.0000001639
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Elastic Compute Cloud","USE1-LAS1-AWS-Out-Bytes","AWS Price Book",0.00000005092500000000001,0.00000005250000000000001,0.0000000015749999999999992,0.0000026226
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-APN3-AWS-Out-Bytes","AWS Price Book",0.00000001271864,0.000000013112,0.00000000039335999999999956,0.0000006556
"Sourcing SPA (Andres Yelpi)","435812277030","Amazon Elastic Compute Cloud","USE1-AFS1-AWS-Out-Bytes","AWS Price Book",0.000000003201,0.0000000033,0.00000000009900000000000018,0.0000001639
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Elastic Compute Cloud","USE1-AFS1-AWS-Out-Bytes","AWS Price Book",0.00000005092500000000001,0.00000005250000000000001,0.0000000015749999999999992,0.0000026226
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Elastic Compute Cloud","USE1-APS1-AWS-Out-Bytes","AWS Price Book",0.00000031777393999999996,0.000000327602,0.000000009828060000000033,0.0000163801
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-APS1-AWS-Out-Bytes","AWS Price Book",0.0000019378116800000003,0.0000019977440000000003,0.00000005993231999999998,0.0000998872
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Elastic Compute Cloud","USE1-APS1-AWS-Out-Bytes","AWS Price Book",0.00000036413412,0.00000037539600000000004,0.000000011261880000000053,0.0000187698
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-EUS1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000013708
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-APE1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","435812277030","Amazon Elastic Compute Cloud","USE1-APE1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000005664
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Elastic Compute Cloud","USE1-APE1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-PDX1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000013708
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Elastic Compute Cloud","USE1-PDX1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000011884
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-EUC1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000797648
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-MCT1-AWS-Out-Bytes","AWS Price Book",0.000000006402,0.0000000066,0.00000000019800000000000035,0.0000003278
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-CCU1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-DEN1-AWS-Out-Bytes","AWS Price Book",0.000000012804,0.0000000132,0.0000000003960000000000007,0.0000006556
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-DEL1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Elastic Compute Cloud","USE1-DEL1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Elastic Compute Cloud","USE1-DEL1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000011027
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-BKK1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Elastic Compute Cloud","USE1-BKK1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Simple Storage Service","USE1-USW1-AWS-Out-Bytes","AWS Price Book",0.00000002390856,0.000000024648000000000003,0.0000000007394400000000022,0.0000012324
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-USW1-AWS-Out-Bytes","AWS Price Book",0.00000018142298000000003,0.00000018703400000000003,0.000000005611020000000003,0.0000093517
"Sourcing SPA (Andres Yelpi)","435812277030","Amazon Elastic Compute Cloud","USE1-USW1-AWS-Out-Bytes","AWS Price Book",0.00000013512876,0.000000139308,0.000000004179239999999998,0.0000069654
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE2-APS1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000239536
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Elastic Compute Cloud","USE1-PER1-AWS-Out-Bytes","AWS Price Book",0.000000049761,0.000000051299999999999996,0.000000001538999999999998,0.0000025667
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-PER1-AWS-Out-Bytes","AWS Price Book",0.000000012804,0.0000000132,0.0000000003960000000000007,0.0000006556
"Sourcing SPA (Andres Yelpi)","435812277030","Amazon Elastic Compute Cloud","USE1-PER1-AWS-Out-Bytes","AWS Price Book",0.000000003201,0.0000000033,0.00000000009900000000000018,0.0000001639
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-HAM1-AWS-Out-Bytes","AWS Price Book",0.000000012804,0.0000000132,0.0000000003960000000000007,0.0000006556
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Elastic Compute Cloud","USE1-HAM1-AWS-Out-Bytes","AWS Price Book",0.00000005092500000000001,0.00000005250000000000001,0.0000000015749999999999992,0.0000026226
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-HAM1-AWS-Out-Bytes","AWS Price Book",0.000000006402,0.0000000066,0.00000000019800000000000035,0.0000003278
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-APN3-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000013708
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Elastic Compute Cloud","USE1-APN3-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","435812277030","Amazon Elastic Compute Cloud","USE1-APN3-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000003427
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Elastic Compute Cloud","USE1-APN3-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000007302
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-APS2-AWS-Out-Bytes","AWS Price Book",0.00000220316488,0.000002271304,0.00000006813911999999985,0.0001135652
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Elastic Compute Cloud","USE1-APS3-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000048316
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Relational Database Service","USE1-APS3-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000000746
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-APS3-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000007786
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Elastic Compute Cloud","USE1-APS3-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000009723
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-MEC1-AWS-Out-Bytes","AWS Price Book",0.000000006305,0.0000000065,0.00000000019500000000000026,0.0000003279
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Elastic Compute Cloud","USE1-MEC1-AWS-Out-Bytes","AWS Price Book",0.00000005092500000000001,0.00000005250000000000001,0.0000000015749999999999992,0.0000026226
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-BKK1-AWS-Out-Bytes","AWS Price Book",0.000000012804,0.0000000132,0.0000000003960000000000007,0.0000006556
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-BKK1-AWS-Out-Bytes","AWS Price Book",0.000000006402,0.0000000066,0.00000000019800000000000035,0.0000003278
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Elastic Compute Cloud","USE1-CAN1-AWS-Out-Bytes","AWS Price Book",0.00000005521434,0.000000056922000000000005,0.000000001707660000000002,0.0000028461
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-CAN1-AWS-Out-Bytes","AWS Price Book",0.00000012459262,0.00000012844599999999998,0.000000003853379999999977,0.0000064223
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-MES1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000013708
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Elastic Compute Cloud","USE1-MES1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","303559958125","Amazon Elastic Compute Cloud","USE1-CAN1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000002848
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-DEL1-AWS-Out-Bytes","AWS Price Book",0.000000012804,0.0000000132,0.0000000003960000000000007,0.0000006556
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-DEL1-AWS-Out-Bytes","AWS Price Book",0.000000006402,0.0000000066,0.00000000019800000000000035,0.0000003278
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Elastic Compute Cloud","USE1-DEL1-AWS-Out-Bytes","AWS Price Book",0.000000006402,0.0000000066,0.00000000019800000000000035,0.0000003278
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-TPE1-AWS-Out-Bytes","AWS Price Book",0.000000006402,0.0000000066,0.00000000019800000000000035,0.0000003278
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Elastic Compute Cloud","USE1-TPE1-AWS-Out-Bytes","AWS Price Book",0.00000005092500000000001,0.00000005250000000000001,0.0000000015749999999999992,0.0000026226
"Sourcing SPA (Andres Yelpi)","435812277030","Amazon Elastic Compute Cloud","USE1-LAX1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000003427
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-LAX1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-DEN1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Elastic Compute Cloud","USE1-DEN1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-PHX1-AWS-Out-Bytes","AWS Price Book",0,0,0,0.0000003278
"Sourcing SPA (Andres Yelpi)","435812277030","Amazon Elastic Compute Cloud","USE1-PHX1-AWS-Out-Bytes","AWS Price Book",0,0,0,0.0000001639
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Elastic Compute Cloud","USE1-PHX1-AWS-Out-Bytes","AWS Price Book",0,0,0,0.0000003278
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-MNL1-AWS-Out-Bytes","AWS Price Book",0.000000006402,0.0000000066,0.00000000019800000000000035,0.0000003278
"Sourcing SPA (Andres Yelpi)","435812277030","Amazon Elastic Compute Cloud","USE1-MNL1-AWS-Out-Bytes","AWS Price Book",0.000000003201,0.0000000033,0.00000000009900000000000018,0.0000001639
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Elastic Compute Cloud","USE1-MNL1-AWS-Out-Bytes","AWS Price Book",0.000000006402,0.0000000066,0.00000000019800000000000035,0.0000003278
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Elastic Compute Cloud","USE1-MNL1-AWS-Out-Bytes","AWS Price Book",0.000000049761,0.000000051299999999999996,0.000000001538999999999998,0.0000025667
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-HAM1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Elastic Compute Cloud","USE1-HAM1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-HAM1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000013708
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-EUS1-AWS-Out-Bytes","AWS Price Book",0.000000012804,0.0000000132,0.0000000003960000000000007,0.0000006556
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Elastic Compute Cloud","USE1-EUS1-AWS-Out-Bytes","AWS Price Book",0.000000006402,0.0000000066,0.00000000019800000000000035,0.0000003278
"Sourcing SPA (Andres Yelpi)","536079618115","Amazon Relational Database Service","USE1-EUW2-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000000746
"Sourcing SPA (Andres Yelpi)","536079618115","Amazon Elastic Compute Cloud","USE1-EUW2-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000003354
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-APS1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000947937
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Relational Database Service","USE1-APS1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000009319
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Elastic Compute Cloud","USE1-APN1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-APN1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000013708
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-APN1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","435812277030","Amazon Elastic Compute Cloud","USE1-TPE1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000003427
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Elastic Compute Cloud","USE1-APN2-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-APN2-AWS-In-Bytes","AWS Price Book",0,0,0,0.000002344
"Sourcing SPA (Andres Yelpi)","303559958125","Amazon Elastic Compute Cloud","USE1-APN2-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000002002
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-APE1-AWS-Out-Bytes","AWS Price Book",0.000000012804,0.0000000132,0.0000000003960000000000007,0.0000006556
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Elastic Compute Cloud","USE1-APE1-AWS-Out-Bytes","AWS Price Book",0.00000005092500000000001,0.00000005250000000000001,0.0000000015749999999999992,0.0000026226
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Elastic Compute Cloud","USE1-MCT1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000017397
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-MCT1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","018185109271","Elastic Load Balancing","USE1-AKL1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000006854
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Elastic Compute Cloud","USE1-AKL1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000000857
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","USE1-WAW1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000013708
